-0.044,-0.017,0.979,
-0.039,-0.091,0.750,
-0.134,-0.057,0.141,
-0.326,0.104,-0.549,
-0.334,-0.010,-0.872,
-0.140,-0.031,-0.858,
0.414,0.124,-0.162,
0.961,0.249,0.728,
1.328,0.215,1.532,
1.783,0.179,1.999,
1.969,0.358,1.999,
1.910,0.307,1.999,
1.544,0.125,1.999,
1.167,0.066,1.999,
0.979,0.057,1.963,
0.852,0.011,1.568,
0.703,0.012,1.157,
0.550,0.000,0.793,
0.405,-0.011,0.548,
0.278,-0.021,0.331,
0.141,-0.033,0.229,
0.008,-0.005,0.168,
-0.085,0.000,0.172,
-0.138,-0.021,0.235,
-0.141,-0.042,0.335,
-0.155,-0.032,0.437,
-0.159,-0.038,0.583,
-0.115,-0.061,0.692,
-0.092,-0.070,0.742,
-0.099,-0.094,0.819,
-0.101,-0.100,0.884,
-0.099,-0.046,0.942,
-0.122,-0.002,0.966,
-0.151,0.027,0.981,
-0.147,0.021,0.976,
-0.143,0.023,0.996,
-0.139,0.021,1.000,
-0.127,-0.017,1.004,
-0.120,-0.043,1.006,
-0.114,-0.028,1.029,
-0.128,-0.021,1.018,
-0.127,-0.015,1.024,
-0.133,-0.016,1.010,
-0.124,0.016,1.023,
-0.127,-0.011,0.994,
-0.133,-0.029,0.971,
-0.122,-0.034,0.957,
-0.105,-0.030,0.965,
-0.098,-0.041,0.960,
-0.091,-0.047,0.952,
-0.099,-0.010,0.942,
-0.104,-0.039,0.933,
-0.111,-0.053,0.922,
-0.117,-0.019,0.937,
-0.113,-0.044,0.945,
-0.115,-0.045,0.964,
-0.132,-0.015,0.963,
-0.138,-0.025,0.953,
-0.138,-0.044,0.966,
-0.131,-0.039,0.979,
-0.122,-0.020,0.979,
-0.110,-0.042,0.992,
-0.104,-0.033,0.998,
-0.106,-0.035,0.996,
-0.096,-0.030,0.991,
-0.104,-0.021,1.003,
-0.106,-0.028,1.022,
-0.091,-0.039,0.997,
0.005,-0.021,0.683,
-0.007,0.146,-0.368,
-0.439,-0.035,-1.673,
-0.343,0.059,-1.932,
0.136,0.041,-1.581,
0.911,0.244,-0.423,
1.999,0.420,1.112,
1.999,0.295,1.999,
1.999,0.272,1.999,
1.999,0.054,1.999,
1.689,-0.078,1.999,
1.260,-0.010,1.999,
1.233,0.110,1.999,
1.260,0.101,1.896,
1.034,0.077,1.454,
0.774,0.092,0.921,
0.500,0.100,0.511,
0.250,0.146,0.247,
0.076,0.115,0.131,
-0.010,0.054,0.084,
-0.052,0.014,0.158,
-0.088,-0.016,0.224,
-0.109,-0.017,0.350,
-0.094,-0.057,0.494,
-0.018,-0.049,0.648,
0.046,-0.103,0.780,
0.050,-0.105,0.875,
0.021,-0.053,0.886,
-0.005,-0.010,0.900,
-0.004,0.003,0.931,
-0.030,-0.008,0.923,
-0.028,-0.001,0.899,
-0.061,0.032,0.913,
-0.071,0.022,0.919,
-0.063,0.007,0.955,
-0.060,-0.034,1.018,
-0.039,-0.045,1.047,
-0.039,-0.034,1.062,
-0.047,-0.036,1.101,
-0.038,-0.047,1.118,
-0.028,-0.047,1.115,
-0.028,-0.031,1.110,
-0.050,-0.019,1.075,
-0.085,-0.030,1.031,
-0.100,-0.050,1.010,
-0.096,-0.058,0.974,
-0.056,-0.105,0.938,
-0.082,-0.036,0.835,
-0.159,0.051,0.678,
-0.143,0.075,0.253,
-0.180,0.139,-0.530,
-0.434,0.220,-1.364,
-0.200,0.087,-1.668,
0.418,0.083,-1.473,
1.081,0.106,-0.669,
1.756,0.329,0.937,
1.999,0.242,1.999,
1.999,0.244,1.999,
1.941,0.363,1.999,
1.564,0.339,1.999,
1.455,0.399,1.999,
1.293,0.379,1.999,
1.271,0.354,1.999,
1.228,0.252,1.985,
1.103,0.144,1.494,
0.950,0.080,0.992,
0.793,0.070,0.542,
0.563,0.061,0.202,
0.320,0.042,0.050,
0.168,0.079,-0.020,
0.060,0.019,-0.062,
-0.041,-0.056,-0.002,
-0.118,-0.085,0.076,
-0.146,-0.064,0.239,
-0.123,-0.039,0.407,
-0.103,-0.019,0.566,
-0.093,-0.093,0.702,
-0.125,-0.118,0.742,
-0.098,-0.035,0.878,
-0.087,0.019,0.995,
-0.050,-0.002,1.050,
-0.048,-0.022,1.055,
-0.080,-0.030,1.059,
-0.115,-0.063,1.041,
-0.132,-0.083,1.004,
-0.117,-0.069,1.029,
-0.078,-0.057,1.029,
-0.056,-0.011,0.989,
-0.014,0.043,0.658,
-0.061,-0.036,-0.026,
-0.233,0.029,-0.708,
-0.281,0.234,-0.929,
0.019,0.253,-0.785,
0.258,0.074,-0.648,
0.387,-0.184,-0.045,
1.006,-0.424,0.630,
1.432,-0.213,1.393,
1.911,-0.106,1.999,
1.999,-0.142,1.999,
1.999,0.028,1.999,
1.951,0.079,1.999,
1.662,0.015,1.999,
1.418,-0.028,1.999,
1.358,0.012,1.999,
1.321,0.032,1.674,
1.265,0.004,1.314,
1.109,-0.016,0.910,
0.856,-0.007,0.489,
0.562,0.021,0.152,
0.279,0.035,-0.162,
-0.057,0.095,-0.277,
-0.190,0.089,-0.290,
-0.263,0.061,-0.126,
-0.301,-0.015,-0.002,
-0.271,0.014,0.266,
-0.242,-0.048,0.410,
